,Product Name,Prices,Description,Reviews
301,"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
302,"realme 10 Pro+ 5G (Hyperspace, 128 GB)",₹999,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
303,"realme 10 Pro+ 5G (Dark Matter, 128 GB)",₹999,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
304,Cellecor E9,"₹24,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
305,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹1,670",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
306,itel It2171,"₹1,699","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",4.1
307,itel It2171,"₹15,999","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories",4.1
308,"REDMI Note 12 Pro 5G (Stardust Purple, 128 GB)","₹11,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
309,DIZO Star 500,"₹16,999",32 MB RAM | 32 MB ROM | Expandable Upto 64 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1900 mAh BatterySC6531E Processor1 Year Warranty,4
310,DIZO Star 500,"₹1,105",32 MB RAM | 32 MB ROM | Expandable Upto 64 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera1900 mAh BatterySC6531E Processor1 Year Warranty,4
311,"Infinix Zero 5G 2023 (Submariner Black, 128 GB)","₹1,236",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories,4.1
312,"REDMI 11 Prime (Flashy Black, 128 GB)","₹1,440",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
313,"REDMI Note 12 5G (Frosted Green, 128 GB)","₹16,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
314,Cellecor X3,"₹1,199",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
315,Cellecor E6+,"₹1,061",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
316,Nokia 105 ss,₹744,4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display800 mAh Battery1 Year Manufacturer Warranty,4.3
317,"REDMI Note 12 5G (Mystique Blue, 128 GB)","₹11,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
318,GREENBERRI G370,₹999,32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,4.2
319,Cellecor E3,"₹8,499",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
320,I Kall K3310,"₹1,007",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year warranty for device and 6 Months for box accessories,3.6
321,"REDMI 11 Prime (Peppy Purple, 128 GB)","₹1,456",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
322,Kechaoda A26,"₹8,499",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) Display800 mAh Battery1 Year Company Warranty,4.1
323,"Infinix Hot 12 (Exploratory Blue, 64 GB)",₹899,4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
324,Cellecor E9,"₹12,999",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
325,Cellecor R50,"₹18,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
326,"Infinix Hot 12 (7° Purple, 64 GB)",₹749,4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
327,itel Ace 2,₹749,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0MP Front Camera1000 mAh Lithium Ion BatterySpreadtrum Processor12 Month Warranty on Device and 6 Months on Accessories Including Battery,4
328,"POCO M4 5G (Cool Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories,4.2
329,"REDMI Note 12 5G (Frosted Green, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
330,GFive U873,"₹12,499",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
331,GFive U873,"₹8,999",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
332,"Infinix Hot 12 (Turquoise Cyan, 64 GB)",₹980,4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
333,"Infinix Hot 12 (Polar Black, 64 GB)","₹1,325",4 GB RAM | 64 GB ROM17.32 cm (6.82 inch) HD+ Display50 MP + 2 MP Depth Lens + AI Lens | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryMeditek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,4.2
334,"OPPO A17 (Lake Blue, 64 GB)","₹1,105",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display50MP + 0.3MP + 0.3MP | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.4
335,"realme C33 (Night Sea, 32 GB)","₹1,199",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
336,Kechaoda A27,"₹71,999",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB1.68 cm (0.66 inch) Display800 mAh Battery1 Year Warranty,4
337,KARBONN Jumbo K9,"₹2,155",Expandable Upto 8 GB6.6 cm (2.6 inch) QVGA Display1.3MP Rear Camera1800 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,4
338,Cellecor X3,₹909,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
339,GREENBERRI G370,"₹1,236",32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,4.2
340,SAMSUNG Guru Music 2,"₹1,061",NA ROM5.08 cm (2 inch) NA Display800 mAh Battery1 Year Manufacturer Warranty,4.3
341,"APPLE iPhone 14 (Blue, 128 GB)",₹906,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.6
342,itel MagicX 4G,"₹1,599",48 MB RAM | 128 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1200 mAh Battery12+1 Month Warranty | 111 Days Replacement Offer (Special Offer),4
343,LAVA Hero 600i,"₹1,353",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display620 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4
344,Cellecor E6+,"₹1,456",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
345,Cellecor E3,₹744,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
346,I Kall K29,"₹1,272",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera2500 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.8
347,MarQ by Flipkart M70 Shakti,"₹24,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera3000 mAh Li-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4
348,Cellecor E10,"₹1,699",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
349,Cellecor R50,"₹29,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
350,I Kall K3310,"₹10,355",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year warranty for device and 6 Months for box accessories,3.6
351,Micromax X809,"₹73,999",32 MB RAM | 32 MB ROM7.11 cm (2.8 inch) Display1MP Rear Camera1000 mAh Battery1 Year Warranty,3.8
352,"REDMI Note 12 Pro 5G (Onyx Black, 128 GB)","₹15,999",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
353,itel IT5626,"₹14,200",8 MB RAM | 8 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display0.3MP Rear Camera2500 mAh Lithium ion BatterySC6531C Processor100 Days Replacement with 1 Year of Phone Warranty and 6 Months on Accessories,4.1
354,"REDMI Note 12 Pro+ 5G (Arctic White, 256 GB)","₹18,237",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display200MP + 8MP + 2MP | 16MP Front Camera4980 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
355,"Tecno Pova 3 (Eco Black, 64 GB)","₹15,999","4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.53 cm (6.9 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera7000 mAh BatteryMediaTek Helio G88 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.2
356,"APPLE iPhone 14 (Starlight, 128 GB)","₹15,999","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.6
357,"Infinix Note 12 Pro 5G (Force Black, 128 GB)","₹14,499",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ AMOLED Display108MP + 2MP (Depth) + 2MP (Macro) | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Dimensity 810 5G Processor1 Year on Handset and 6 Months on Accessories,4.1
358,"realme Narzo N55 (Prime Blue, 128 GB)","₹14,499",6 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display64MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
359,"OPPO A78 5G (Glowing Black, 128 GB)","₹1,105",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh Battery12 Months,4.4
360,"vivo T1 44W (Starry Sky, 128 GB)","₹1,236",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.4
361,"Infinix Zero 5G 2023 (Coral Orange, 128 GB)","₹14,499",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB17.22 cm (6.78 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories,4.1
362,"vivo T1 44W (Ice Dawn, 128 GB)",₹844,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.5
363,"vivo T1 44W (Starry Sky, 128 GB)","₹1,199",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.5
364,Cellecor X3,"₹1,061",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
365,Cellecor E6+,₹769,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
366,"vivo T1 44W (Midnight Galaxy, 128 GB)","₹1,339",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories,4.5
367,"I Kall King Talking, Contact icon and Auto Call Recording",₹898,32 MB RAM | 64 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1000 mAh Battery12 Month Manufacturer Warranty,3.6
368,GREENBERRI G370,"₹8,615",32 MB RAM | 32 MB ROM3.66 cm (1.44 inch) Display2MP Rear Camera800 mAh Battery1 YEAR,4.2
369,Cellecor E3,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
370,GFive U220i,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.6
371,LAVA A3 Power,"₹8,623",0 GB ROM | Expandable Upto 32 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2575 mAh Li-ion Battery1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories In the Box,4.2
372,LAVA Hero 600i,"₹27,999",4 MB RAM | 3 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) QVGA Display620 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4
373,"REDMI 10A (Charcoal Black, 64 GB)","₹22,999",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery12 months,4.2
374,Cellecor E9,"₹1,549",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty,3.9
375,Cellecor R50,"₹6,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,4
376,SAMSUNG Guru Music 2,"₹6,999",NA ROM5.08 cm (2 inch) NA Display800 mAh Battery1 Year Manufacturer Warranty,4.3
377,"REDMI 10A (Slate grey, 64 GB)","₹5,549",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Display13MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,4.2
378,"REDMI Note 12 Pro 5G (Stardust Purple, 256 GB)",,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD Display50MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
379,"POCO X5 Pro 5G (Astral Black, 128 GB)",,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
380,Nokia 105 PLUS,,4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase,4.1
381,"MOTOROLA e13 (Creamy White, 64 GB)",,2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4
382,"MOTOROLA e13 (Cosmic Black, 64 GB)",,2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4
383,"Realme C30 - Locked with Airtel Prepaid (Denim Black, 32 GB)",,2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
384,"realme C33 2023 (Aqua Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
385,"MOTOROLA e32 (Eco Black, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryMediatek Helio G37 Processor1 Year on Handset and 6 Months on Accessories,3.9
386,Cellecor X3,"₹1,105",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Domestic Warranty,3.3
387,Cellecor E6+,"₹1,236",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories,3.6
388,"Infinix HOT 20 5G (Blaster Green, 64 GB)","₹11,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories,4.2
389,"REDMI A1+ (Black, 32 GB)","₹6,299",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio A22 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.2
390,Cellecor E10,"₹1,353",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty,3.8
391,Cellecor E3,"₹1,061",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,3.6
392,"Infinix HOT 20 5G (Space Blue, 64 GB)","₹11,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories,4.2
393,"REDMI 10 (Pacific Blue, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
394,"realme C33 2023 (Night Sea, 128 GB)","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
395,"Infinix Smart 6 HD (Aqua Sky, 32 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio A22 Processor1 Year on Handset and 6 Months on Accessories,4.3
